,0
0,25.105886459350586
1,27.61396026611328
2,26.632322311401367
3,27.43686866760254
4,26.426267623901367
5,27.502901077270508
6,26.47284698486328
7,26.95232582092285
8,28.20260238647461
9,28.036344528198242
10,25.84857749938965
11,26.310909271240234
12,28.016767501831055
13,29.197505950927734
14,26.61077117919922
15,26.641674041748047
16,28.488040924072266
17,24.67437744140625
18,27.128719329833984
19,27.042011260986328
20,28.403934478759766
21,28.1481876373291
22,25.001577377319336
23,26.991716384887695
24,27.340341567993164
25,24.56394386291504
26,26.498291015625
27,28.209178924560547
28,26.38724136352539
29,24.603729248046875
30,27.853126525878906
31,27.429943084716797
32,26.000385284423828
33,25.707242965698242
34,25.463504791259766
35,24.223081588745117
36,27.457904815673828
37,26.26498031616211
38,25.56524658203125
39,25.54940414428711
40,27.779373168945312
41,25.17656135559082
42,26.619001388549805
43,26.25554084777832
44,27.058135986328125
45,25.640857696533203
46,27.929183959960938
47,27.51219940185547
48,25.170074462890625
49,25.332508087158203
50,24.174266815185547
51,25.307106018066406
52,24.681180953979492
53,25.0998592376709
54,26.010211944580078
55,23.365785598754883
56,25.804542541503906
57,24.578737258911133
58,24.741552352905273
59,24.317970275878906
60,25.394424438476562
61,26.628400802612305
62,25.99111557006836
63,24.224435806274414
64,25.9127140045166
65,25.107641220092773
66,28.926965713500977
67,26.665071487426758
68,24.816343307495117
69,25.148754119873047
70,24.773569107055664
71,24.827220916748047
72,24.271446228027344
73,27.213335037231445
74,25.398998260498047
75,24.561721801757812
76,24.872051239013672
77,26.833240509033203
78,23.460311889648438
79,24.543956756591797
80,23.615928649902344
81,26.045581817626953
82,26.462953567504883
83,26.280826568603516
84,23.18016815185547
85,24.56932830810547
86,27.56290054321289
87,25.364967346191406
88,27.137035369873047
89,25.416427612304688
90,23.657182693481445
91,21.769929885864258
92,26.02984046936035
93,24.671234130859375
94,24.142194747924805
95,25.90174674987793
96,22.600582122802734
97,27.789443969726562
98,24.714256286621094
99,25.196006774902344
100,25.239425659179688
101,23.449243545532227
102,24.409347534179688
103,24.839670181274414
104,24.05986213684082
105,23.924816131591797
106,24.674232482910156
107,24.01190757751465
108,25.887104034423828
109,28.041929244995117
110,26.73702621459961
111,23.851016998291016
112,25.426136016845703
113,26.046703338623047
114,23.20955467224121
115,24.96944808959961
116,23.80340576171875
117,24.74447250366211
118,26.67557144165039
119,25.09100341796875
120,26.144784927368164
121,25.325984954833984
122,22.808835983276367
123,24.496070861816406
124,24.364994049072266
125,26.03382110595703
126,25.81177520751953
127,25.753877639770508
128,23.776851654052734
129,27.158903121948242
130,25.077775955200195
131,23.61431121826172
132,26.151105880737305
133,27.58154296875
134,25.369712829589844
135,26.878801345825195
136,24.319677352905273
137,24.671051025390625
138,23.518295288085938
139,24.723949432373047
140,23.656986236572266
141,27.453157424926758
142,25.434776306152344
143,25.827796936035156
144,24.424728393554688
145,26.888652801513672
146,24.186269760131836
147,24.353178024291992
