,0
0,25.838497161865234
1,22.27627182006836
2,17.993507385253906
3,14.26733112335205
4,11.438257217407227
5,10.001996994018555
6,11.310187339782715
7,8.982953071594238
8,8.510059356689453
9,7.461300849914551
10,6.414433479309082
11,6.228237628936768
12,6.009674072265625
13,5.3658127784729
14,4.824436187744141
15,5.084137916564941
16,4.987971305847168
17,5.167896270751953
18,5.555359363555908
19,5.096667289733887
20,4.693147659301758
21,4.621356010437012
22,4.3134965896606445
23,4.142271041870117
24,4.163817882537842
25,4.087764739990234
26,4.036114692687988
27,4.0995025634765625
28,4.687980651855469
29,4.015886306762695
30,3.8523097038269043
31,4.535216808319092
32,6.85887336730957
33,10.818464279174805
34,9.84469985961914
35,8.368617057800293
36,7.224527359008789
37,5.907717227935791
38,5.484414577484131
39,5.531203746795654
40,4.333638668060303
41,3.777315139770508
42,3.5189623832702637
43,3.275076389312744
44,3.161837100982666
45,2.986924171447754
46,3.0769248008728027
47,3.201080799102783
48,2.792191982269287
49,2.6585609912872314
50,2.7396249771118164
51,2.775804042816162
52,2.7544283866882324
53,2.866016149520874
54,2.5527608394622803
55,2.548393726348877
56,2.703787326812744
57,2.6489245891571045
58,2.4350173473358154
59,2.274611711502075
60,2.4949707984924316
61,2.3968515396118164
62,2.380013942718506
63,2.402024269104004
64,2.4409217834472656
65,2.3979954719543457
66,2.326655149459839
67,2.231804132461548
68,2.222287893295288
69,2.2088894844055176
70,2.2636232376098633
71,2.2082865238189697
72,2.191539764404297
73,2.2439799308776855
74,2.217451333999634
75,2.186344623565674
76,2.255767345428467
77,2.2745609283447266
78,2.115041732788086
79,2.3022608757019043
80,2.2239034175872803
81,2.248957633972168
82,2.1547770500183105
83,2.0965042114257812
84,2.1403348445892334
85,2.083246946334839
86,2.094717502593994
87,2.08156156539917
88,2.1767799854278564
89,2.1672568321228027
90,2.074592351913452
91,2.007932186126709
92,2.1188547611236572
93,2.0849313735961914
94,2.044682025909424
95,2.0571155548095703
96,2.079270362854004
97,2.0814995765686035
98,2.0456197261810303
99,2.154693126678467
100,1.9752939939498901
101,1.9571868181228638
102,2.0129756927490234
103,2.019474983215332
104,1.931542992591858
105,1.9681543111801147
106,1.9838969707489014
107,2.08916974067688
108,1.9866304397583008
109,2.040977954864502
110,2.0110325813293457
111,1.9725991487503052
112,2.001457452774048
113,1.9519585371017456
114,1.9633510112762451
115,1.9540021419525146
116,2.039748430252075
117,1.9465259313583374
118,2.0047004222869873
119,1.9220778942108154
120,1.9639623165130615
121,1.8998162746429443
122,1.8850128650665283
123,1.8938244581222534
124,1.9460738897323608
125,1.8525872230529785
126,1.9002779722213745
127,1.8592555522918701
