,0
0,0.5154781937599182
1,0.5114843249320984
2,0.5260876417160034
3,0.5150054097175598
4,0.5112453699111938
5,0.5072009563446045
6,0.5135164260864258
7,0.511245608329773
8,0.5055271983146667
9,0.5093948841094971
10,0.4971972703933716
11,0.5019515752792358
12,0.5053322315216064
13,0.507500410079956
14,0.5025867819786072
15,0.4919644594192505
16,0.4914229214191437
17,0.4901723265647888
18,0.48706352710723877
19,0.49534910917282104
20,0.4818729758262634
21,0.4745548963546753
22,0.4618390202522278
23,0.4516807198524475
24,0.43147191405296326
25,0.42973822355270386
26,0.3988268971443176
27,0.3859739601612091
28,0.3718545734882355
29,0.353724867105484
30,0.34352800250053406
31,0.32398155331611633
32,0.31647998094558716
33,0.31492894887924194
34,0.296673059463501
35,0.28620386123657227
36,0.2757720351219177
37,0.2595881223678589
38,0.290140300989151
39,0.2361387461423874
40,0.23861342668533325
41,0.2312946319580078
42,0.23671004176139832
43,0.24085359275341034
44,0.2389269471168518
45,0.21455183625221252
46,0.22777554392814636
47,0.19768914580345154
48,0.207697793841362
49,0.19989830255508423
50,0.18318067491054535
51,0.1982983946800232
52,0.19309741258621216
53,0.1883939504623413
54,0.18349766731262207
55,0.17900073528289795
56,0.1789710819721222
57,0.1795094609260559
58,0.1827642172574997
59,0.17300716042518616
60,0.16527122259140015
61,0.1870773583650589
62,0.1538093090057373
63,0.16046252846717834
64,0.15594133734703064
65,0.1450754851102829
66,0.15867935121059418
67,0.15485352277755737
68,0.14473915100097656
69,0.12777231633663177
70,0.13319283723831177
71,0.1335991621017456
72,0.12919962406158447
73,0.14831900596618652
74,0.14091233909130096
75,0.12410067021846771
76,0.13143017888069153
77,0.11493408679962158
78,0.11773675680160522
79,0.11446115374565125
80,0.10778167843818665
81,0.10797780007123947
82,0.10641530156135559
83,0.10727745294570923
84,0.11216843873262405
85,0.10191699862480164
86,0.09977920353412628
87,0.09857013821601868
88,0.10184033960103989
89,0.0955236479640007
90,0.08516966551542282
91,0.08427298069000244
92,0.09440617263317108
93,0.08974051475524902
94,0.0882393941283226
95,0.0943174660205841
96,0.08325114846229553
97,0.07777020335197449
98,0.08206598460674286
99,0.08351872116327286
100,0.07143896818161011
101,0.06986185163259506
102,0.06840471923351288
103,0.07937732338905334
104,0.0682201087474823
105,0.07003963738679886
106,0.06840863823890686
107,0.0768616795539856
108,0.07593727111816406
109,0.07131883502006531
110,0.06982211023569107
111,0.06081286072731018
112,0.06617284566164017
113,0.06385523080825806
114,0.061966393142938614
115,0.057194024324417114
116,0.06079155579209328
117,0.05669695883989334
118,0.062010012567043304
119,0.05224427580833435
120,0.05622366815805435
121,0.05460774526000023
122,0.049791622906923294
123,0.05120452493429184
124,0.052842773497104645
125,0.05834508687257767
126,0.05642322450876236
127,0.05105756223201752
128,0.04759174585342407
129,0.04803624004125595
130,0.04635339602828026
131,0.039995547384023666
132,0.049608610570430756
133,0.04860374331474304
134,0.03963537514209747
135,0.04624445363879204
136,0.045655086636543274
137,0.047710828483104706
138,0.04212198406457901
139,0.04312053322792053
140,0.038711756467819214
141,0.042514704167842865
142,0.04777546226978302
143,0.04263020306825638
144,0.03342428803443909
145,0.04319712519645691
146,0.03627271577715874
147,0.037722401320934296
148,0.03822183609008789
149,0.03522702306509018
150,0.03742003068327904
151,0.0432560034096241
152,0.03343316540122032
153,0.03286159038543701
154,0.03478529676795006
155,0.030986998230218887
156,0.038669779896736145
157,0.035182368010282516
158,0.03393348678946495
159,0.03170902281999588
160,0.03114575892686844
161,0.03334818035364151
162,0.03382379561662674
163,0.04173947125673294
164,0.033188801258802414
165,0.031192418187856674
166,0.038849908858537674
167,0.031867194920778275
168,0.03200335428118706
169,0.033209189772605896
170,0.02967098355293274
171,0.02786330133676529
172,0.026268530637025833
173,0.03332933038473129
174,0.030900951474905014
175,0.02722993493080139
176,0.02260764315724373
177,0.025695903226733208
178,0.025996018201112747
179,0.023504916578531265
180,0.02792002633213997
181,0.024017147719860077
182,0.023891977965831757
183,0.02219686657190323
184,0.03322713077068329
185,0.03222808986902237
186,0.031240087002515793
187,0.027294395491480827
188,0.022645311430096626
189,0.022261153906583786
190,0.02072332426905632
191,0.021782660856842995
192,0.02336127869784832
193,0.02447756752371788
194,0.02225993014872074
195,0.020265012979507446
196,0.023397423326969147
197,0.021983135491609573
198,0.020833376795053482
199,0.018765456974506378
200,0.0229620561003685
201,0.021769333630800247
202,0.018317291513085365
203,0.02115589752793312
204,0.025895122438669205
205,0.019853007048368454
206,0.025885071605443954
207,0.017780128866434097
208,0.029384007677435875
209,0.022813525050878525
210,0.020715124905109406
211,0.020357497036457062
212,0.023111147806048393
213,0.025987423956394196
214,0.023677408695220947
215,0.023395640775561333
216,0.020708048716187477
217,0.019913721829652786
218,0.024070655927062035
219,0.02177671156823635
220,0.02123483270406723
221,0.020549718290567398
222,0.020045587792992592
223,0.017753800377249718
224,0.016589326784014702
225,0.02012724056839943
226,0.015769395977258682
227,0.01443097461014986
228,0.013926775194704533
229,0.02844131551682949
230,0.021395862102508545
231,0.03163380175828934
232,0.019182737916707993
233,0.021258525550365448
234,0.02239023521542549
235,0.01691046729683876
236,0.018851669505238533
237,0.023735754191875458
238,0.015893973410129547
239,0.020940929651260376
240,0.014363194815814495
241,0.016217926517128944
242,0.01745249703526497
243,0.018105855211615562
244,0.018281538039445877
245,0.017716817557811737
246,0.016662990674376488
247,0.015591300092637539
248,0.015440160408616066
249,0.028276603668928146
250,0.015135841444134712
251,0.013202084228396416
252,0.01601674221456051
