,0
0,15.902742385864258
1,14.53327751159668
2,11.983397483825684
3,9.693931579589844
4,7.757826328277588
5,6.702190399169922
6,6.551797389984131
7,5.45775842666626
8,4.578615665435791
9,3.9287471771240234
10,3.3044776916503906
11,2.8427157402038574
12,2.9546031951904297
13,2.9070026874542236
14,2.505136728286743
15,2.322993516921997
16,2.8472671508789062
17,2.349142551422119
18,2.2712225914001465
19,2.1626973152160645
20,1.9448949098587036
21,1.7568085193634033
22,1.6595641374588013
23,1.6641359329223633
24,1.7249970436096191
25,1.7032673358917236
26,1.7406495809555054
27,1.6754305362701416
28,1.656693935394287
29,1.697157382965088
30,1.8086895942687988
31,1.6730543375015259
32,1.606879711151123
33,1.61287522315979
34,1.6348782777786255
35,1.4761958122253418
36,1.4170184135437012
37,1.4671891927719116
38,1.4774105548858643
39,1.4616062641143799
40,1.4053502082824707
41,1.3780802488327026
42,1.296727180480957
43,1.3747638463974
44,1.3885445594787598
45,1.3344217538833618
46,1.3158929347991943
47,1.3480615615844727
48,1.3603618144989014
49,1.265880823135376
50,1.3226673603057861
51,1.3155542612075806
52,1.2444138526916504
53,1.165994644165039
54,1.1193358898162842
55,1.1725329160690308
56,1.2412816286087036
57,1.2527449131011963
58,1.2284988164901733
59,1.2659590244293213
60,1.1910786628723145
61,1.2333263158798218
62,1.2342979907989502
63,1.2286534309387207
64,1.1491084098815918
65,1.148221492767334
66,1.1851344108581543
67,1.180371880531311
68,1.1905752420425415
69,1.0802513360977173
70,1.0848051309585571
71,1.1270785331726074
72,1.1599057912826538
73,1.0423963069915771
74,1.0730810165405273
75,1.103026032447815
76,1.1515743732452393
77,1.1183887720108032
78,1.0929805040359497
79,1.0753296613693237
80,1.0650079250335693
81,1.0419480800628662
82,1.0398240089416504
83,0.9959707260131836
84,1.0361626148223877
85,1.0011956691741943
86,1.0863368511199951
87,1.1020410060882568
88,1.0637702941894531
89,1.025693416595459
90,1.0291537046432495
91,1.0403883457183838
92,1.0128321647644043
93,1.0429677963256836
94,1.0031397342681885
95,0.9927331209182739
96,0.9631816148757935
97,1.0102155208587646
98,1.083061695098877
99,1.0420502424240112
100,1.0375205278396606
101,1.0050396919250488
102,1.0324983596801758
103,1.054848074913025
104,0.9990752935409546
105,0.9241894483566284
106,0.9489957690238953
107,1.0048620700836182
108,0.9766613841056824
109,1.0055749416351318
110,1.0097672939300537
111,1.011278748512268
112,0.9745530486106873
113,0.9570333957672119
114,0.9969744682312012
115,1.017777442932129
116,0.9222830533981323
117,0.9151026010513306
118,0.9029287695884705
119,0.9237175583839417
120,0.9143490791320801
121,0.9297344088554382
122,0.9382089376449585
123,0.9302167892456055
124,0.8984249234199524
125,0.9286417961120605
126,0.9135934710502625
127,0.9110002517700195
128,0.9201911687850952
129,0.926535964012146
130,0.8999212980270386
131,0.900739312171936
132,0.9233026504516602
133,0.9118360280990601
134,0.9444737434387207
135,0.9497864842414856
136,0.9368348121643066
137,0.9056860208511353
138,0.8991161584854126
139,0.9350066184997559
140,0.9204519987106323
141,0.900449275970459
142,0.9277607202529907
143,0.9234471917152405
144,0.9197404384613037
145,0.890436589717865
146,0.889663815498352
147,0.834105372428894
148,0.8790331482887268
149,0.8795732855796814
150,0.9121436476707458
151,0.8704502582550049
152,0.86043381690979
153,0.8365880250930786
154,0.8222311735153198
155,0.8651493787765503
156,0.8804470896720886
157,0.8894945383071899
158,0.881372332572937
159,0.8490451574325562
160,0.8577388525009155
161,0.8628345727920532
162,0.8629103302955627
163,0.8294222354888916
164,0.8457987904548645
165,0.8392126560211182
166,0.8358350396156311
167,0.8414500951766968
168,0.8550633788108826
169,0.831539511680603
170,0.8305486440658569
171,0.8218337893486023
172,0.8292118310928345
173,0.7752886414527893
174,0.8236709833145142
175,0.8166289329528809
176,0.8147191405296326
177,0.8079817891120911
178,0.7904250621795654
179,0.8176817893981934
180,0.8447654843330383
181,0.8412427306175232
182,0.7971059083938599
183,0.8118179440498352
184,0.8173506259918213
185,0.823438286781311
186,0.7898075580596924
187,0.761215090751648
188,0.786425769329071
189,0.7866606116294861
190,0.7821002006530762
191,0.7824753522872925
192,0.7671663761138916
193,0.7900923490524292
194,0.8123234510421753
195,0.8116192817687988
196,0.8289073705673218
197,0.7922722101211548
198,0.7686818242073059
199,0.7670761346817017
200,0.7775050401687622
201,0.7807872891426086
202,0.765118420124054
203,0.7277522087097168
204,0.7543544769287109
205,0.7835602760314941
206,0.7914764881134033
207,0.7495464086532593
208,0.7332227230072021
209,0.7690879106521606
210,0.7870601415634155
211,0.7643879652023315
212,0.7637569904327393
213,0.7795666456222534
214,0.7532858848571777
215,0.7775024175643921
216,0.82530277967453
217,0.8005683422088623
218,0.8149968385696411
219,0.7717225551605225
220,0.7424283027648926
221,0.7454232573509216
222,0.7848013639450073
223,0.7684625387191772
224,0.7423031330108643
225,0.7182883024215698
226,0.7547610998153687
227,0.7304523587226868
228,0.7694438099861145
229,0.7367214560508728
230,0.7240781784057617
231,0.7359469532966614
232,0.7453737258911133
233,0.7299672961235046
234,0.7611188888549805
235,0.7302511930465698
236,0.7413992881774902
237,0.7332186102867126
238,0.7624795436859131
239,0.7880856394767761
240,0.7700472474098206
241,0.7851622104644775
242,0.7367231249809265
243,0.7357341051101685
244,0.7288708686828613
245,0.7672375440597534
246,0.765493631362915
247,0.7804484367370605
248,0.730400800704956
249,0.698137640953064
250,0.6952098608016968
251,0.7102442979812622
252,0.7674300670623779
253,0.7505767345428467
254,0.736329197883606
255,0.7523670196533203
256,0.7207414507865906
257,0.7138875722885132
258,0.7409324645996094
259,0.7201269268989563
260,0.7237987518310547
261,0.7409136891365051
262,0.7285012006759644
263,0.734952449798584
264,0.712604820728302
265,0.7056312561035156
266,0.7179263830184937
267,0.7050120830535889
268,0.7151806950569153
269,0.7357082962989807
270,0.6970319747924805
271,0.7016546726226807
272,0.7202078104019165
273,0.7237827777862549
274,0.7418047785758972
275,0.719664990901947
276,0.7500207424163818
277,0.7307797074317932
278,0.7146228551864624
279,0.6909821033477783
280,0.7136337161064148
281,0.7039260268211365
282,0.7385590076446533
283,0.7417378425598145
284,0.6901942491531372
285,0.6965281963348389
286,0.7335091233253479
287,0.7252157330513
288,0.730614185333252
289,0.7310926914215088
290,0.7153176069259644
291,0.7009162902832031
292,0.6739926338195801
293,0.7202081680297852
294,0.7331564426422119
295,0.6783360838890076
296,0.6734822392463684
297,0.6645809412002563
298,0.6753711104393005
299,0.6806033849716187
300,0.6513614058494568
301,0.6588369607925415
302,0.7021325826644897
303,0.6989859342575073
304,0.6873481869697571
305,0.665076494216919
306,0.6746737957000732
307,0.7038233280181885
308,0.6663858890533447
309,0.6851465702056885
310,0.6871309876441956
311,0.6807412505149841
312,0.6525435447692871
313,0.6656014919281006
314,0.6971430778503418
315,0.6821006536483765
